"Year","Country","Region","Hospital Name","Province","ID Type of Hospital","Description Type of Hospital","Type of beds","Total Hospital beds standard","Total Private Hospital beds","Total Daycare Hospital beds","Total Surgery Hospital beds","Total Hospital beds"
2010,"Italy","Lombardia","Habilita Istituto Clinico Ospedale Di Sa","Sarnico",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",51,0,14,0,65
2010,"Italy","Lombardia","Ospedale S. Orsola F.B.F. - Brescia","Brescia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",197,0,21,4,222
2010,"Italy","Lombardia","Ospedale S. Orsola F.B.F. - Brescia","Brescia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Lungodegenza",10,0,0,0,10
2010,"Italy","Lombardia","Ospedale S. Orsola F.B.F. - Brescia","Brescia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",49,0,2,0,51
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Acuti",77,0,0,11,88
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",17,0,0,0,17
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",16,0,0,0,16
2010,"Italy","Lombardia","Casa Di Cura S. Anna - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Acuti",217,0,10,21,248
2010,"Italy","Lombardia","Casa Di Cura S. Anna - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Casa Di Cura S. Anna - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",26,0,6,0,32
2010,"Italy","Lombardia","Casa Di Cura Villa Gemma-Gardone Riviera","Gardone Riviera",5.1,"Casa Di Cura Privata Accreditata","Acuti",16,0,0,0,16
2010,"Italy","Lombardia","Casa Di Cura Villa Gemma-Gardone Riviera","Gardone Riviera",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",20,0,0,0,20
2010,"Italy","Lombardia","Casa Di Cura Villa Gemma-Gardone Riviera","Gardone Riviera",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",50,0,0,0,50
2010,"Italy","Lombardia","Ist.Clin. Citta' Di Brescia Spa-Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Acuti",207,0,5,10,222
2010,"Italy","Lombardia","Ist.Clin. Citta' Di Brescia Spa-Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Ist.Clin. Citta' Di Brescia Spa-Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",46,0,2,0,48
2010,"Italy","Lombardia","Istituto Clinico S. Rocco S.P.A.","Ome",5.1,"Casa Di Cura Privata Accreditata","Acuti",101,0,4,12,117
2010,"Italy","Lombardia","Istituto Clinico S. Rocco S.P.A.","Ome",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",2,0,0,0,2
2010,"Italy","Lombardia","Istituto Clinico S. Rocco S.P.A.","Ome",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",35,0,0,0,35
2010,"Italy","Lombardia","Domus Salutis - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",39,0,1,0,40
2010,"Italy","Lombardia","Domus Salutis - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",146,0,2,0,148
2010,"Italy","Lombardia","Poliambulanza - Brescia","Brescia",5.1,"Casa Di Cura Privata Accreditata","Acuti",309,0,2,27,338
2010,"Italy","Lombardia","Casa Di Cura Villa Barbarano","Salo'",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",19,0,0,0,19
2010,"Italy","Lombardia","Casa Di Cura Villa Barbarano","Salo'",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",39,0,0,0,39
2010,"Italy","Lombardia","Residenza Anni Azzurri","Rezzato",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",28,0,0,0,28
2010,"Italy","Lombardia","Dominato Leonense Sanita'","Leno",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",5,0,0,0,5
2010,"Italy","Lombardia","Dominato Leonense Sanita'","Leno",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Centro Riab.E.Spalenza-Fond.Don Gnocchi","Rovato",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2010,"Italy","Lombardia","Centro Riab.E.Spalenza-Fond.Don Gnocchi","Rovato",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",110,0,5,0,115
2010,"Italy","Lombardia","Centro Medico Richiedei - Palazzolo S/O","Palazzolo Sull'Oglio",5.1,"Casa Di Cura Privata Accreditata","Acuti",30,0,0,0,30
2010,"Italy","Lombardia","Osp.Sacra Famiglia - F.B.F. - Erba","Erba",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",141,0,9,15,165
2010,"Italy","Lombardia","Osp.Sacra Famiglia - F.B.F. - Erba","Erba",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Osp.Generale Di Zona Valduce - Como","Como",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",211,0,32,12,255
2010,"Italy","Lombardia","Ist.Clinico Villa Aprica Spa-Como","Como",5.1,"Casa Di Cura Privata Accreditata","Acuti",108,0,3,7,118
2010,"Italy","Lombardia","Ist.Clinico Villa Aprica Spa-Como","Como",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Ist.Clinico Villa Aprica Spa-Como","Como",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",26,0,0,0,26
2010,"Italy","Lombardia","Casa Di Cura Villa S. Benedetto - Albese","Albese Con Cassano",5.1,"Casa Di Cura Privata Accreditata","Acuti",10,0,0,0,10
2010,"Italy","Lombardia","Casa Di Cura Villa S. Benedetto - Albese","Albese Con Cassano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",5,0,0,0,5
2010,"Italy","Lombardia","Casa Di Cura Villa S. Benedetto - Albese","Albese Con Cassano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",56,0,0,0,56
2010,"Italy","Lombardia","Casa Di Cura Villa S. Giuseppe","Anzano Del Parco",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2010,"Italy","Lombardia","Casa Di Cura Villa S. Giuseppe","Anzano Del Parco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",54,0,4,0,58
2010,"Italy","Lombardia","C.C. Ancelle Della Carita'-Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",56,0,1,0,57
2010,"Italy","Lombardia","C.C. Ancelle Della Carita'-Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",35,0,1,0,36
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Acuti",78,0,4,12,94
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",24,0,4,0,28
2010,"Italy","Lombardia","Casa Di Cura S. Camillo - Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",16,0,2,0,18
2010,"Italy","Lombardia","Casa Di Cura Figlie Di S.Camillo-Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Acuti",89,0,2,9,100
2010,"Italy","Lombardia","Casa Di Cura Figlie Di S.Camillo-Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",6,0,0,0,6
2010,"Italy","Lombardia","Casa Di Cura Figlie Di S.Camillo-Cremona","Cremona",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",35,0,2,0,37
2010,"Italy","Lombardia","Casa Di Cura Beato L.Talamoni-Lecco","Lecco",5.1,"Casa Di Cura Privata Accreditata","Acuti",59,0,0,12,71
2010,"Italy","Lombardia","Casa Di Cura Beato L.Talamoni-Lecco","Lecco",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",5,0,0,0,5
2010,"Italy","Lombardia","Casa Di Cura Beato L.Talamoni-Lecco","Lecco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",25,0,0,0,25
2010,"Italy","Lombardia","Casa Di Cura G.B. Mangioni - Lecco","Lecco",5.1,"Casa Di Cura Privata Accreditata","Acuti",92,0,4,0,96
2010,"Italy","Lombardia","Presidio Di Riabil.Villa Beretta-Costa M","Costa Masnaga",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",89,0,4,0,93
2010,"Italy","Lombardia","Casa Di Cura S. Clemente - Mantova","Mantova",5.1,"Casa Di Cura Privata Accreditata","Acuti",64,0,1,4,69
2010,"Italy","Lombardia","Casa Di Cura S. Clemente - Mantova","Mantova",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",5,0,0,0,5
2010,"Italy","Lombardia","Casa Di Cura S. Clemente - Mantova","Mantova",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",18,0,2,0,20
2010,"Italy","Lombardia","Ospedale Civile Di Volta Mantovana","Volta Mantovana",5.1,"Casa Di Cura Privata Accreditata","Acuti",0,0,0,5,5
2010,"Italy","Lombardia","Ospedale Civile Di Volta Mantovana","Volta Mantovana",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",30,0,0,0,30
2010,"Italy","Lombardia","Ospedale Civile Di Volta Mantovana","Volta Mantovana",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",40,0,10,0,50
2010,"Italy","Lombardia","Ospedale Di Suzzara S.P.A.","Suzzara",5.1,"Casa Di Cura Privata Accreditata","Acuti",95,0,5,5,105
2010,"Italy","Lombardia","Ospedale Di Suzzara S.P.A.","Suzzara",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,5,0,25
2010,"Italy","Lombardia","Osp. San Pellegrino - Castiglione D/S","Castiglione Delle Stiviere",5.1,"Casa Di Cura Privata Accreditata","Acuti",87,0,7,4,98
2010,"Italy","Lombardia","Ospedale Di Viadana","Viadana",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",30,0,0,0,30
2010,"Italy","Lombardia","Casa Di Cura Del Policlinico - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",109,0,5,0,114
2010,"Italy","Lombardia","Istituto Clinico Citta' Studi -  Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",217,0,2,20,239
2010,"Italy","Lombardia","Istituto Clinico Citta' Studi -  Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Istituto Clinico Citta' Studi -  Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",24,0,7,0,31
2010,"Italy","Lombardia","Casa Di Cura Igea - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",74,0,8,14,96
2010,"Italy","Lombardia","Casa Di Cura Palazzolo-Fond.Don Gnocchi","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",20,0,2,0,22
2010,"Italy","Lombardia","Casa Di Cura Palazzolo-Fond.Don Gnocchi","Milano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2010,"Italy","Lombardia","Casa Di Cura Palazzolo-Fond.Don Gnocchi","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Casa Di Cura S.Raffaele Turro","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",66,0,25,0,91
2010,"Italy","Lombardia","Casa Di Cura S.Raffaele Turro","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",130,0,0,0,130
2010,"Italy","Lombardia","Casa Di Cura S. Giovanni - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",50,0,0,0,50
2010,"Italy","Lombardia","Ist.Clinico S.Ambrogio Spa-Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",118,0,2,6,126
2010,"Italy","Lombardia","Eukos Spa/Casa Di Cura S.Carlo Mi","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",80,0,0,0,80
2010,"Italy","Lombardia","Ist.Clinico S.Siro Spa-Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",49,0,2,5,56
2010,"Italy","Lombardia","Ist.Clinico S.Siro Spa-Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",2,0,0,0,2
2010,"Italy","Lombardia","Ist.Clinico S.Siro Spa-Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",66,0,0,0,66
2010,"Italy","Lombardia","Casa Di Cura S. Pio X - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",135,0,11,11,157
2010,"Italy","Lombardia","Casa Di Cura S. Pio X - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Casa Di Cura S. Pio X - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",21,0,0,0,21
2010,"Italy","Lombardia","Istituto Stomatologico Italiano - Milano","Milano",5.1,"Casa Di Cura Privata Accreditata","Acuti",40,0,0,12,52
2010,"Italy","Lombardia","Polo Geriatrico Riabilitativo-Cinisello","Cinisello Balsamo",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",48,0,0,0,48
2010,"Italy","Lombardia","Polo Geriatrico Riabilitativo-Cinisello","Cinisello Balsamo",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",35,0,0,0,35
2010,"Italy","Lombardia","Ospedale S. Giuseppe - Milano","Milano",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",210,0,16,17,243
2010,"Italy","Lombardia","Ospedale S. Giuseppe - Milano","Milano",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Istituto Scientifico Di Riabilitazione","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",60,0,20,0,80
2010,"Italy","Lombardia","Centro Clinico Nemo - Fondaz. Serena","Milano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,4,0,24
2010,"Italy","Lombardia","Clinica San Carlo - Paderno Dugnano","Paderno Dugnano",5.1,"Casa Di Cura Privata Accreditata","Acuti",132,0,13,11,156
2010,"Italy","Lombardia","Clinica San Carlo - Paderno Dugnano","Paderno Dugnano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",4,0,0,0,4
2010,"Italy","Lombardia","Clinica San Carlo - Paderno Dugnano","Paderno Dugnano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2010,"Italy","Lombardia","Casa Di Cura Ambrosiana Spa-Cesano B.","Cesano Boscone",5.1,"Casa Di Cura Privata Accreditata","Acuti",26,0,5,0,31
2010,"Italy","Lombardia","Casa Di Cura Ambrosiana Spa-Cesano B.","Cesano Boscone",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",95,0,4,0,99
2010,"Italy","Lombardia","Fondazione Europea Di Ricerca Biomedica","Cernusco Sul Naviglio",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",20,0,0,0,20
2010,"Italy","Lombardia","Fondazione Europea Di Ricerca Biomedica","Cernusco Sul Naviglio",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",50,0,0,0,50
2010,"Italy","Lombardia","Residenza Anni Azzurri Mirasole","Opera",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",42,0,0,0,42
2010,"Italy","Lombardia","Policlinico Di Monza - Casa Di Cura Priv","Monza",5.1,"Casa Di Cura Privata Accreditata","Acuti",154,0,1,9,164
2010,"Italy","Lombardia","Policlinico Di Monza - Casa Di Cura Priv","Monza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",50,0,0,0,50
2010,"Italy","Lombardia","Istituti Clinici Zucchi Spa-Monza","Monza",5.1,"Casa Di Cura Privata Accreditata","Acuti",82,0,10,22,114
2010,"Italy","Lombardia","Istituti Clinici Zucchi Spa-Monza","Monza",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",2,0,0,0,2
2010,"Italy","Lombardia","Istituti Clinici Zucchi Spa-Monza","Monza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",66,0,2,0,68
2010,"Italy","Lombardia","Casa Di Cura Zucchi - Carate Brianza","Carate Brianza",5.1,"Casa Di Cura Privata Accreditata","Acuti",10,0,0,0,10
2010,"Italy","Lombardia","Casa Di Cura Zucchi - Carate Brianza","Carate Brianza",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,2,0,12
2010,"Italy","Lombardia","Casa Di Cura Zucchi - Carate Brianza","Carate Brianza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",126,0,5,0,131
2010,"Italy","Lombardia","Casa Di Cura Villa Bianca","Limbiate",5.1,"Casa Di Cura Privata Accreditata","Acuti",0,0,1,0,1
2010,"Italy","Lombardia","Casa Di Cura Villa Bianca","Limbiate",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",70,0,0,0,70
2010,"Italy","Lombardia","Fondazione Monza E Brianza Per Il Bambin","Monza",5.1,"Casa Di Cura Privata Accreditata","Acuti",115,0,10,4,129
2010,"Italy","Lombardia","Ist.Clin.Prof.E.Morelli","Pavia",5.1,"Casa Di Cura Privata Accreditata","Acuti",4,0,0,0,4
2010,"Italy","Lombardia","Ist.Clin.Prof.E.Morelli","Pavia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",53,0,0,0,53
2010,"Italy","Lombardia","Casa Di Cura Villa Esperia","Godiasco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",88,0,10,0,98
2010,"Italy","Lombardia","Casa Di Cura Beato Matteo","Vigevano",5.1,"Casa Di Cura Privata Accreditata","Acuti",116,0,4,0,120
2010,"Italy","Lombardia","Casa Di Cura Beato Matteo","Vigevano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Casa Di Cura S. Maria Grazie","Voghera",5.1,"Casa Di Cura Privata Accreditata","Acuti",17,0,0,2,19
2010,"Italy","Lombardia","Casa Di Cura Cittadella Sociale","Pieve Del Cairo",5.1,"Casa Di Cura Privata Accreditata","Acuti",40,0,0,4,44
2010,"Italy","Lombardia","Casa Di Cura Cittadella Sociale","Pieve Del Cairo",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2010,"Italy","Lombardia","Ist.Di Cura Citta'Di Pavia","Pavia",5.1,"Casa Di Cura Privata Accreditata","Acuti",68,0,0,0,68
2010,"Italy","Lombardia","Ist.Di Cura Citta'Di Pavia","Pavia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",28,0,0,0,28
2010,"Italy","Lombardia","Casa Di Cura Santa Maria - Castellanza","Castellanza",5.1,"Casa Di Cura Privata Accreditata","Acuti",177,0,21,0,198
2010,"Italy","Lombardia","Casa Di Cura Santa Maria - Castellanza","Castellanza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",54,0,2,0,56
2010,"Italy","Lombardia","Casa Di Cura Mater Domini - Castellanza","Castellanza",5.1,"Casa Di Cura Privata Accreditata","Acuti",111,0,3,8,122
2010,"Italy","Lombardia","Casa Di Cura Mater Domini - Castellanza","Castellanza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",14,0,0,0,14
2010,"Italy","Lombardia","Casa Di Cura Le Terrazze - Cunardo","Cunardo",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",143,0,0,0,143
2010,"Italy","Lombardia","""La Fondazione"" Di A.Borghi & C.-Brebbia","Brebbia",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",35,0,0,0,35
2010,"Italy","Lombardia","""La Fondazione"" Di A.Borghi & C.-Brebbia","Brebbia",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",40,0,0,0,40
2010,"Italy","Lombardia","Fondaz.Paolo E Tito F.Lli Molina-Onlus","Varese",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",17,0,0,0,17
2010,"Italy","Lombardia","Ospedale Valcamonica - Esine","Esine",1.0,"Ospedale A Gestione Diretta","Acuti",292,0,36,0,328
2010,"Italy","Lombardia","Ospedale Valcamonica - Esine","Esine",1.0,"Ospedale A Gestione Diretta","Lungodegenza",6,0,1,0,7
2010,"Italy","Lombardia","Ospedale Valcamonica - Esine","Esine",1.0,"Ospedale A Gestione Diretta","Riabilitazione",13,0,2,0,15
2010,"Italy","Lombardia","C.Tro Broncopneumopatie Inrca-Casatenovo","Casatenovo",3.1,"Irccs Pubblico","Acuti",36,0,0,0,36
2010,"Italy","Lombardia","C.Tro Broncopneumopatie Inrca-Casatenovo","Casatenovo",3.1,"Irccs Pubblico","Riabilitazione",24,0,0,0,24
2010,"Italy","Lombardia","Fond.Irccs ""Istit.Naz.Le Tumori""Milano","Milano",3.3,"Irccs Fondazione","Acuti",328,33,45,0,406
2010,"Italy","Lombardia","Fond.Irccs ""Istit.Naz.Le Tumori""Milano","Milano",3.3,"Irccs Fondazione","Lungodegenza",10,0,9,0,19
2010,"Italy","Lombardia","Fond.Irccs Ist.Naz.Neurologico C.Besta","Milano",3.3,"Irccs Fondazione","Acuti",184,10,13,0,207
2010,"Italy","Lombardia","Ospedale Policlinico S. Matteo - Pavia","Pavia",3.3,"Irccs Fondazione","Acuti",859,24,118,0,1001
2010,"Italy","Lombardia","Ospedale Policlinico S. Matteo - Pavia","Pavia",3.3,"Irccs Fondazione","Lungodegenza",10,0,2,0,12
2010,"Italy","Lombardia","Fondaz.Irccs Ca' Granda - Ospedale Maggi","Milano",3.3,"Irccs Fondazione","Acuti",780,42,96,46,964
2010,"Italy","Lombardia","Fond.S.Maugeri-Cl.Lavoro E Riab.-Tradate","Tradate",3.2,"Irccs Privato","Riabilitazione",130,0,8,0,138
2010,"Italy","Lombardia","Istituto Scientifico Medea-Bosisio P.","Bosisio Parini",3.2,"Irccs Privato","Riabilitazione",112,0,68,0,180
2010,"Italy","Lombardia","Fond.S.Maugeri-Cl.Lav.E Riab.-Lumezzane","Lumezzane",3.2,"Irccs Privato","Riabilitazione",149,0,11,0,160
2010,"Italy","Lombardia","Fond.S.Maugeri-Centro Medico-Castel G.","Castel Goffredo",3.2,"Irccs Privato","Lungodegenza",15,0,0,0,15
2010,"Italy","Lombardia","Fond.S.Maugeri-Centro Medico-Castel G.","Castel Goffredo",3.2,"Irccs Privato","Riabilitazione",78,0,9,0,87
2010,"Italy","Lombardia","Centro Cardiologico Spa ""Fond. Monzino""","Milano",3.2,"Irccs Privato","Acuti",187,4,0,0,191
2010,"Italy","Lombardia","Centro Cardiologico Spa ""Fond. Monzino""","Milano",3.2,"Irccs Privato","Riabilitazione",4,4,0,0,8
2010,"Italy","Lombardia","Irccs    S. Raffaele - Milano","Milano",3.2,"Irccs Privato","Acuti",817,70,35,15,937
2010,"Italy","Lombardia","Irccs    S. Raffaele - Milano","Milano",3.2,"Irccs Privato","Riabilitazione",93,0,0,0,93
2010,"Italy","Lombardia","Ist.Auxologico Italiano","Milano",3.2,"Irccs Privato","Acuti",60,6,20,0,86
2010,"Italy","Lombardia","Ist.Auxologico Italiano","Milano",3.2,"Irccs Privato","Riabilitazione",78,6,48,0,132
2010,"Italy","Lombardia","Irccs S.M.Nascente-Fond.Don C.Gnocchi","Milano",3.2,"Irccs Privato","Riabilitazione",120,0,14,0,134
2010,"Italy","Lombardia","Fond.Maugeri-Centro Medico Di Pavia","Pavia",3.2,"Irccs Privato","Acuti",118,0,37,2,157
2010,"Italy","Lombardia","Fond.Maugeri-Centro Medico Di Pavia","Pavia",3.2,"Irccs Privato","Lungodegenza",10,0,0,0,10
2010,"Italy","Lombardia","Fond.Maugeri-Centro Medico Di Pavia","Pavia",3.2,"Irccs Privato","Riabilitazione",231,0,6,0,237
